import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.211656,0.262474,1.374494,0.000000,1.637022,4.624565,
0.001181,0.000110,0.003666,0.000000,0.003806,0.004554,
0.007788,0.001162,0.118755,0.000000,0.119965,0.166612,
0.063981,0.003873,0.083637,0.000000,0.087560,0.665423,
0.027044,0.001835,0.060220,0.000000,0.062102,0.511432,
0.017369,0.002117,0.174542,0.000000,0.176695,0.345823,
0.026925,0.002037,0.096469,0.000000,0.098550,0.562004,
0.000961,0.000084,0.005017,0.000000,0.005130,0.013349,
0.019465,0.001069,0.024566,0.000000,0.025681,0.328646,
0.005875,0.001136,0.110554,0.000000,0.111742,0.149139,
0.017392,0.000818,0.047948,0.000000,0.048815,0.341324,
0.025980,0.002238,0.108216,0.000000,0.110503,0.547698,
0.000790,0.000026,0.000999,0.000000,0.001052,0.011193,
0.020582,0.003442,0.026788,0.000000,0.030267,0.270717,
0.005940,0.001696,0.042337,0.000000,0.044082,0.147177,
0.384877,0.061718,3.227921,0.000000,3.289689,13.557328,
0.386272,0.061842,3.176225,0.000000,3.238114,13.119960,
0.001287,0.002226,0.008126,0.000000,0.010507,0.013777,
0.003218,0.000103,0.015204,0.000000,0.015340,0.059420,
0.112179,0.008914,0.326258,0.000000,0.335220,2.382653,
0.310616,0.030549,0.608540,0.000000,0.639142,4.708798,
0.001067,0.000210,0.002125,0.000001,0.002361,0.004565,
0.007352,0.000283,0.034453,0.000000,0.034772,0.168698,
0.063640,0.003758,0.072688,0.000000,0.076492,0.676373,
0.026719,0.002621,0.062411,0.000000,0.065083,0.525551,
0.018090,0.001821,0.047717,0.005091,0.054687,0.207264,
0.026565,0.002186,0.105183,0.009664,0.117078,0.143214,
0.000762,0.000026,0.000996,0.000140,0.001186,0.000950,
0.019587,0.002488,0.025047,0.012690,0.040271,0.075493,
0.005092,0.000401,0.029913,0.002780,0.033153,0.024204,
0.384888,0.061993,3.185957,0.252933,3.500945,0.832681,
0.402018,0.062089,3.235316,0.263381,3.560842,2.051600,
0.001340,0.012621,0.014363,0.010040,0.037059,0.002789,
0.002461,0.000095,0.031213,0.001307,0.032664,0.003987,
0.113533,0.010375,0.335951,0.042939,0.389330,0.906463,
0.216579,0.027569,0.519747,0.081941,0.629320,2.167224,
0.001122,0.024434,0.073971,0.023914,0.122380,0.012709,
0.006771,0.025485,0.202929,0.037194,0.265670,0.013502,
0.064561,0.011733,0.080414,0.023685,0.115876,0.445983,
0.028295,0.002289,0.064099,0.015319,0.081764,0.446761,
