filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.202095,0.727400,1.596562,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.349244,2.534967,2.346855,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001286,0.005498,0.001878,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011594,0.129328,0.010793,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.089774,0.397434,0.412891,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.034866,0.204641,0.453835,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.028010,0.159660,0.211795,
images/original/1.gif,10.000000,500.000000,500.000000,0.030322,0.307803,0.139916,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000876,0.006059,0.001554,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.023945,0.095193,0.073688,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008706,0.106742,0.021486,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.710233,11.917832,0.885347,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.744762,11.885439,1.883601,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001493,0.004644,0.003377,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003416,0.042134,0.004600,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.197834,0.678867,0.906138,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.362043,2.824655,2.229080,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001164,0.007026,0.002199,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011190,0.130903,0.010802,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.078793,0.368636,0.413689,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.038612,0.205460,0.741973,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.027791,0.153860,0.207641,
images/original/1.gif,10.000000,500.000000,500.000000,0.035450,0.290940,0.233580,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000763,0.007256,0.001510,
