import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.121915,0.013599,0.288009,0.036381,0.338056,0.771056,
0.243034,0.036297,0.467235,0.088279,0.591883,1.883653,
0.000765,0.004124,0.000628,0.000260,0.005045,0.001674,
0.007225,0.013533,0.045171,0.002443,0.061723,0.020297,
0.063784,0.012887,0.074669,0.018218,0.105845,0.378539,
0.022468,0.006849,0.068661,0.010152,0.085730,0.394685,
0.017276,0.005467,0.059488,0.012974,0.077987,0.179450,
0.024016,0.008322,0.114614,0.010385,0.133394,0.124270,
0.000677,0.008209,0.000885,0.000175,0.009295,0.001533,
0.016165,0.005960,0.041403,0.009737,0.057166,0.080023,
0.006086,0.003617,0.029495,0.007342,0.040512,0.022535,
0.538391,0.052872,2.653364,0.292492,2.998799,0.697638,
0.529349,0.052929,2.629128,0.290073,2.972201,1.759656,
0.001107,0.020754,0.000556,0.000295,0.021639,0.007859,
0.002598,0.022763,0.018275,0.000884,0.041970,0.003960,
0.129623,0.016342,0.276377,0.044331,0.337119,0.768848,
0.252328,0.023287,0.478520,0.082080,0.583952,1.935587,
0.001010,0.004837,0.000628,0.000276,0.005778,0.001619,
0.007410,0.000644,0.035522,0.011834,0.048048,0.009936,
0.055297,0.015163,0.080407,0.015787,0.111418,0.387635,
0.024918,0.002048,0.073183,0.010527,0.085819,0.397575,
0.017598,0.001226,0.054525,0.009772,0.065575,0.187198,
0.025396,0.008421,0.112160,0.010314,0.130961,0.124662,
0.000769,0.001313,0.000876,0.001507,0.003723,0.001270,
0.015560,0.005441,0.048836,0.002970,0.057299,0.081364,
0.006610,0.000889,0.025271,0.002752,0.028968,0.022031,
0.534768,0.053126,2.617938,0.287793,2.958928,0.714279,
0.531272,0.060143,2.611002,0.305204,2.976425,1.562789,
0.000957,0.031119,0.000530,0.000298,0.031980,0.003268,
0.002418,0.000716,0.009353,0.007430,0.017549,0.004132,
0.121166,0.011136,0.271458,0.040781,0.323441,0.775002,
0.246751,0.025226,0.473303,0.087982,0.586582,1.880845,
0.000745,0.005420,0.000606,0.000291,0.006356,0.001625,
0.007327,0.007318,0.046551,0.002445,0.056375,0.013144,
0.054328,0.013890,0.074238,0.015098,0.103291,0.384134,
0.022624,0.011023,0.066903,0.015223,0.093223,0.391008,
0.018625,0.001770,0.050823,0.004806,0.057449,0.185652,
0.024575,0.002526,0.107946,0.010980,0.121509,0.124535,
0.000615,0.010647,0.000880,0.000181,0.011737,0.002162,
0.015928,0.004667,0.023070,0.015674,0.043468,0.081853,
0.005991,0.000624,0.025886,0.009615,0.036175,0.023530,
0.536549,0.053190,2.624581,0.283515,2.961362,0.708304,
0.528401,0.052233,2.622614,0.305251,2.980171,1.603051,
0.001238,0.013277,0.000372,0.000213,0.013894,0.003022,
0.002380,0.002314,0.020118,0.000866,0.023344,0.004379,
0.121946,0.012128,0.292205,0.036961,0.341366,0.783131,
0.239261,0.034498,0.470558,0.090247,0.595671,1.880851,
0.000731,0.012701,0.000607,0.000202,0.013545,0.002471,
0.007175,0.005585,0.032696,0.017344,0.055681,0.014012,
0.054528,0.007528,0.074122,0.014164,0.095887,0.381011,
0.022866,0.002700,0.076151,0.011050,0.089961,0.399593,
0.017603,0.002814,0.063126,0.008609,0.074616,0.178645,
0.023353,0.007381,0.115409,0.015711,0.138566,0.123292,
0.000568,0.011101,0.000887,0.000282,0.012304,0.001663,
0.015633,0.006397,0.037954,0.012575,0.056990,0.079190,
0.006308,0.002776,0.033331,0.005878,0.042046,0.025491,
0.520991,0.052993,2.652897,0.286529,2.992493,0.708700,
0.535826,0.052617,2.673933,0.311495,3.038103,1.660150,
0.001040,0.007262,0.001404,0.000338,0.009047,0.012289,
0.002752,0.013016,0.015808,0.001145,0.030035,0.011174,
0.124840,0.011912,0.271539,0.035619,0.319135,0.773368,
0.243868,0.023586,0.470141,0.080340,0.574136,1.897679,
0.000734,0.006969,0.000621,0.000252,0.007875,0.001629,
0.007233,0.014885,0.033682,0.015358,0.063981,0.010073,
0.056140,0.007388,0.072094,0.014593,0.094142,0.382832,
0.023458,0.001952,0.065604,0.009847,0.077465,0.389926,
