import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.000828,0.000897,0.002628,0.000403,0.003968,0.001744,
0.006517,0.001271,0.031448,0.005254,0.038145,0.011550,
0.066946,0.011857,0.076264,0.015695,0.103860,0.394666,
0.023753,0.004243,0.071899,0.008082,0.084277,0.427515,
0.016274,0.012102,0.123488,0.009581,0.145237,0.199081,
0.024257,0.003312,0.124375,0.008904,0.136642,0.133852,
0.000593,0.000043,0.001037,0.000228,0.001341,0.001241,
0.017507,0.009452,0.036037,0.008418,0.054155,0.071152,
0.004615,0.000398,0.029563,0.005475,0.035486,0.024821,
0.367172,0.055361,2.964541,0.435202,3.455167,0.826780,
0.372181,0.055223,2.956105,0.434449,3.445838,2.196723,
0.001076,0.008564,0.008377,0.006804,0.023772,0.002666,
0.002148,0.000180,0.012633,0.001352,0.014220,0.004255,
0.108556,0.014823,0.301889,0.033978,0.350753,0.867302,
0.202963,0.022404,0.492535,0.077417,0.592412,2.102949,
0.000833,0.000129,0.000668,0.004218,0.005052,0.001746,
0.006665,0.000397,0.031627,0.005646,0.037759,0.010977,
0.060974,0.004213,0.082853,0.013084,0.100203,0.395782,
0.023794,0.002343,0.067004,0.007684,0.077071,0.421029,
0.017651,0.000955,0.060825,0.008091,0.069927,0.199155,
0.024405,0.004028,0.112232,0.008879,0.125195,0.134610,
0.000969,0.000039,0.001044,0.000233,0.001342,0.001251,
0.017972,0.001346,0.035185,0.011208,0.047911,0.072973,
0.005213,0.000354,0.030250,0.004911,0.035563,0.023324,
0.366888,0.055396,3.014183,0.435686,3.505332,0.811542,
0.373655,0.055336,2.967629,0.435955,3.458985,2.253339,
0.001117,0.010366,0.002981,0.001622,0.015004,0.002697,
0.002805,0.000230,0.009479,0.003859,0.013620,0.004277,
0.105839,0.009246,0.301296,0.033079,0.343693,0.876188,
0.206592,0.023522,0.546340,0.077338,0.647249,2.085107,
0.000829,0.000117,0.000673,0.000220,0.001036,0.001613,
0.006737,0.000776,0.030879,0.005344,0.037055,0.012898,
0.060131,0.006379,0.079875,0.014147,0.100448,0.392614,
0.023775,0.010623,0.060547,0.015845,0.087065,0.423739,
0.018816,0.000983,0.054719,0.010011,0.065765,0.203065,
0.022989,0.004177,0.107080,0.011972,0.123691,0.134746,
0.000723,0.000037,0.001040,0.000232,0.001337,0.001284,
0.020107,0.001273,0.034364,0.007588,0.043535,0.072718,
0.005387,0.000668,0.030702,0.007782,0.039546,0.022995,
0.371884,0.055312,2.956313,0.433790,3.445482,0.812017,
0.374017,0.055329,2.956853,0.437092,3.449336,2.200314,
0.001221,0.004541,0.006815,0.010329,0.021726,0.005143,
0.003524,0.000141,0.012079,0.001285,0.013557,0.005330,
0.110697,0.008612,0.301084,0.033016,0.342785,0.871449,
0.203854,0.020899,0.494355,0.078633,0.593936,2.072985,
0.000952,0.000122,0.000663,0.000219,0.001027,0.001601,
0.006804,0.000456,0.031721,0.005383,0.037612,0.010466,
0.060245,0.003856,0.072413,0.013297,0.089611,0.400592,
0.023775,0.002641,0.063954,0.008249,0.074890,0.466085,
0.017837,0.001514,0.056857,0.008692,0.067111,0.201053,
0.024857,0.003555,0.113065,0.008528,0.125277,0.137616,
0.000584,0.000040,0.001037,0.000226,0.001334,0.001270,
0.017799,0.001962,0.028439,0.016128,0.046580,0.073008,
0.005223,0.000371,0.029610,0.003900,0.033941,0.023490,
0.368734,0.055309,2.952345,0.435271,3.442991,0.817419,
0.373746,0.055356,2.993878,0.437951,3.487254,2.246283,
0.001158,0.004465,0.012648,0.004421,0.021664,0.002701,
0.003077,0.000475,0.008867,0.000786,0.010171,0.004225,
0.103886,0.009673,0.300694,0.033075,0.343518,0.877232,
0.203109,0.021719,0.518499,0.074942,0.615293,2.101859,
0.000853,0.000170,0.000645,0.000209,0.001056,0.003793,
0.006664,0.000409,0.032017,0.004692,0.037170,0.014120,
0.059978,0.003680,0.075493,0.013454,0.092669,0.390736,
0.023763,0.012862,0.071860,0.008570,0.093352,0.426997,
0.016339,0.000915,0.054438,0.008576,0.063987,0.202662,
0.023712,0.002092,0.109176,0.009542,0.120866,0.135888,
0.000590,0.000039,0.001038,0.000221,0.001331,0.001263,
0.018708,0.001615,0.025305,0.023393,0.050362,0.073270,
0.005939,0.000769,0.027933,0.005450,0.034208,0.023612,
0.369816,0.055271,2.968367,0.435357,3.459056,0.807195,
0.375031,0.055401,2.974525,0.433448,3.463436,2.226429,
0.001144,0.004925,0.012160,0.009060,0.026178,0.002908,
0.002127,0.000145,0.008988,0.002004,0.011409,0.005120,
0.103750,0.009307,0.301402,0.033073,0.343850,0.866138,
0.202958,0.021188,0.531163,0.076606,0.629168,2.207286,
0.000841,0.000119,0.000652,0.000218,0.001013,0.001626,
0.006326,0.000414,0.031490,0.006714,0.038670,0.014597,
0.058051,0.011558,0.077197,0.013355,0.102166,0.394470,
0.023369,0.004136,0.069335,0.014286,0.087812,0.435500,
0.016153,0.001573,0.059321,0.008909,0.069854,0.201599,
0.024619,0.002209,0.127043,0.014160,0.143612,0.136301,
0.000609,0.000082,0.006458,0.000225,0.007084,0.001336,
0.017685,0.001139,0.028923,0.006723,0.036827,0.073209,
0.005321,0.000723,0.031536,0.007672,0.039981,0.023179,
0.375163,0.056712,2.944842,0.437544,3.439161,0.813643,
0.369018,0.055340,2.996538,0.431357,3.483300,2.225001,
0.001089,0.008765,0.015834,0.007737,0.032737,0.002679,
0.002129,0.000152,0.024040,0.001151,0.025395,0.004347,
0.103624,0.008190,0.316481,0.033887,0.358633,0.870873,
0.202682,0.022297,0.557083,0.078997,0.658428,2.069978,
0.000821,0.000129,0.000647,0.000220,0.001019,0.001563,
0.007599,0.000437,0.033147,0.005037,0.038670,0.011590,
0.059543,0.006730,0.073668,0.014502,0.094953,0.394628,
0.026115,0.008539,0.075712,0.007590,0.091973,0.428087,
